"","Pool_ID","lat","long","DistRC_m","Depth_cm","SurfArea_cm2","Volume_cm3","Pct_Shaded","Notes","MaxRTemp_Z","Depth_Z","Pct_Shaded_Z","fit","se.fit"
"693","698",37.52636786,-77.45468427,"42.33498227",6.75,"723.74445","4342.4665",0,"-",0,-0.766639713381149,-0.539498512914512,33.8924990947033,2.68082605093609
"694","699",37.52631169,-77.45475129,"46.35651636",10.25,"3122.743098","32008.11675",0.13,"-",0,-0.637729456184498,-0.0781482167650537,32.9921855456381,2.67403753025901
"698","703",37.52605445,-77.45470756,"81.8650616",3.75,"1898.045551","6739.10893",0,"-",0,-0.877134219549707,-0.539498512914512,34.1099065051964,2.68309690511607
"701","706",37.52688093,-77.45435422,"5.516317101",14.71354167,"1819.309339","28941.69246",0,"-",0,-0.473330511988022,-0.539498512914512,33.3153881037604,2.67619993484821
"702","707",37.52690005,-77.45439724,"10.18295654",19.25,"637.7433087","12276.55869",0,"-",0,-0.306245937678826,-0.539498512914512,32.9866348843154,2.67447816564099
"703","708",37.52696187,-77.4543913,"17.45516782",18,"26262.92919","472732.7253",0.01,"-",0,-0.352285315249058,-0.504010028595323,33.028095187283,2.6744554374469
"704","709",37.52700937,-77.45437585,"22.45559234",18.0625,"1275.486617","23038.47703",0.03,"-",0,-0.349983346370546,-0.433033059956945,32.925328578045,2.67365241676299
"705","710",37.52696394,-77.45437443,"16.79992612",6.375,"932.66055","5723.5895",0.58,"-",0,-0.780451526652219,1.51883357759846,31.0166073217243,2.7028656399103
"706","711",37.52713331,-77.4542708,"32.01170602",10.3125,"6024.003913","62122.54036",0.66,"-",0,-0.635427487305987,1.80274145215197,30.3515548320651,2.70684724494279
"707","712",37.52695541,-77.45421637,"7.229927104",17.25,"8249.822308","142309.4348",0,"-",0,-0.379908941791197,-0.539498512914512,33.1315731579775,2.67515537568883
"708","713",37.5270095,-77.45422611,"14.39881484",10.75,"18221.24","182212.4",0,"-",0,-0.619313705156406,-0.539498512914512,33.6026225473792,2.67824741231597
"710","715",37.52702477,-77.45421494,"15.67163939",7.25,"5407.466355","39204.13107",0,"-",0,-0.748223962353056,-0.539498512914512,33.8562645262878,2.68047562263235
"711","716",37.5268379,-77.45426557,"4.548188158",23.5,"15541.45886","365224.2831",0,"-",0,-0.149712053940036,-0.539498512914512,28.0958311993441,1.35037227590464
"712","717",37.52657461,-77.45422207,"39.22671448",15.5,"3565.707595","55236.46294",0,"-",0,-0.444364070389523,-0.539498512914512,36.093885287884,0.994329239966717
"713","718",37.52657291,-77.45424299,"38.30734568",5.9375,"2447.300677","14530.84777",0,"-",0,-0.7965653088018,-0.539498512914512,33.9513802683785,2.68141259856376
"714","719",37.52657762,-77.45425725,"36.95975248",23.5,"2850.995","65572.89",0,"-",0,-0.149712053940036,-0.539498512914512,32.6786410527835,2.67346823855342
"715","720",37.52659798,-77.45423158,"35.84367735",8.125,"11769.98","94159.82",0,"-",0,-0.715996398053893,-0.539498512914512,33.7928540315606,2.67988167828208
"716","721",37.52649902,-77.45410514,"54.81373777",4,"19297.23287","77188.9315",0,"-",0,-0.86792634403566,-0.539498512914512,34.0917892209886,2.68289665867244
"717","722",37.52661061,-77.4540942,"41.69939543",18.5,"1583.363","28500.53",0,"-",0,-0.333869564220965,-0.539498512914512,33.0409867369387,2.67471698147001
"719","724",37.52654332,-77.45419474,"44.54287333",4.125,"8312.654","33250.62",0,"-",0,-0.863322406278637,-0.539498512914512,34.0827305788848,2.68279728546678
"720","725",37.52645853,-77.45417692,"55.91605427",5.5625,"1400.365","7823.353",0,"-",0,-0.81037712207287,-0.539498512914512,33.9785561946901,2.68169045095555
"721","726",37.52642328,-77.45428625,"54.35020461",11.25,"2246.239","24708.63",0,"-",0,-0.600897954128313,-0.539498512914512,33.5663879789637,2.67796124345426
"722","727",37.52646658,-77.45404153,"62.22666532",6.5625,"1555.971955","11598.81023",0.72,"-",0,-0.773545620016684,2.0156723580671,30.303355132289,2.72442167706568
"723","728",37.52648222,-77.45406934,"58.80601584",12.375,"2078.164","24937.96",0.14,"-",0,-0.559462514315104,-0.0426597324458646,33.0452192590131,0.993500580095346
"724","729",37.52645074,-77.45407077,"62.59495828",13.58333333,"2010.226555","27251.44987",0,"-",0,-0.514957782786651,-0.539498512914512,33.3972933265995,2.67673219838269
"725","730",37.52651992,-77.45397403,"59.31483683",6.1875,"11295.59639","69891.50264",0.12,"-",0,-0.787357433287754,-0.113636701084243,33.3324489122892,2.67635958453565
"726","731",37.52653236,-77.45407077,"52.57174365",5.625,"14388.49435","80935.28074",0,"-",0,-0.808075153194358,-0.539498512914512,33.9740268736382,2.68164382924533
"727","732",37.52667236,-77.45400232,"39.06996498",5.5,"1654.048532","9097.266927",0,"-",0,-0.812679090951381,-0.539498512914512,33.9830855157421,2.68173719784188
"728","733",37.52655549,-77.4540779,"49.3469528",12.25,"1710.597","20527.17",0,"-",0,-0.564066452072127,-0.539498512914512,33.4939188421326,2.67741304257838
"731","736",37.52694444,-77.45384117,"7.657392794",11.25,"1602.212253","18024.88785",0,"-",0,-0.600897954128313,-0.539498512914512,33.5663879789637,2.67796124345426
"737","742",37.52696964,-77.45372052,"7.389327518",12.25,"11230.41","134764.9",0.06,"-",0,-0.564066452072127,-0.326567606999377,33.1964117097305,2.67486931634269
"739","744",37.52680883,-77.45365421,"31.06556908",10.15625,"8921.731","89217.31",0,"-",0,-0.641182409502266,-0.539498512914512,33.6456510973726,2.6785976830631
"740","745",37.52671994,-77.45348793,"47.55917642",8.75,"42449.19994","371430.4994",0.38,"-",0,-0.692976709268777,0.809063891214674,31.8527458987655,2.68041775324189
"741","746",37.52680546,-77.45349601,"35.68186798",4.3125,"6554.933072","28268.14887",0,"-",0,-0.856416499643102,-0.539498512914512,34.0691426157289,2.68264916333487
"742","747",37.52682318,-77.45347961,"33.69585581",8.5,"26589.65482","226012.066",0.23,"-",0,-0.702184584782824,0.276736626426837,32.6183580377705,2.67484422700262
"743","748",37.52683279,-77.45349791,"31.90377418",14.6875,"29484.63245","433055.5391",0.04,"-",0,-0.474289665810174,-0.397544575637756,33.1197145265709,2.67451930273694
"744","749",37.52684806,-77.4535098,"29.50900803",8.75,"9228.42842","80748.74867",0,"-",0,-0.692976709268777,-0.539498512914512,33.7475608210412,2.67947248292647
"747","752",37.52686898,-77.45348674,"27.26072779",8.75,"31667.25395","277088.472",0.01,"-",0,-0.692976709268777,-0.504010028595323,33.697697270455,2.67892552594417
"749","754",37.52704787,-77.45369312,"-",26.75,"4182.245","108738.4",0,"-",0,-0.0300096722574318,-0.539498512914512,32.4431163580827,2.67309006278398
"750","755",37.52680829,-77.45527566,"-",3.75,"6272.975131","23523.65674",0.81,"-",0,-0.877134219549707,2.33506871693981,30.0386713219223,2.75355705842265
"751","756",37.52633291,-77.45536333,"-",18.125,"2934.640238","53190.35431",0,"-",0,-0.347681377492035,-0.539498512914512,33.0681626632503,2.67484320220933
"760","765",37.52602124,-77.45499622,"-",34.25,"13865.41918","474890.6068",0,"-",0,0.246226593163962,-0.539498512914512,28.9471450040805,1.3267224352734
"761","766",37.52598323,-77.45507209,"-",33.5,"3001.792","99059.13",0,"-",0,0.218602966621823,-0.539498512914512,31.9539496844732,2.6733965933116
"762","767",37.52610597,-77.45520073,"-",9.5,"3267.25636","31038.93542",0.01,"-",0,-0.665353082726638,-0.504010028595323,33.6434052096573,2.67846352762468
"766","772",37.5264121,-77.45534239,"-",22.125,"2587.10155","57239.6218",0,"-",0,-0.200355369267291,-0.539498512914512,32.7782861159262,2.67373108205971
"767","773",37.52651012,-77.45495828,"-",33,"16689.71","550760.5",0.38,"-",0,0.20018721559373,0.809063891214674,30.1688335535932,2.68770898587054
"768","774",37.5265297,-77.4549571,"-",16,"2818.00861","45088.13776",0,"-",0,-0.42594831936143,-0.539498512914512,33.2221595790162,2.67564420796071
"769","775",37.52652663,-77.45494712,"-",5.375,"1295.90697","6965.499962",0.96,"-",0,-0.817283028708405,2.86739598172764,29.1794132329371,2.78290182269409
"770","776",37.52627875,-77.45574911,"-",38.5,"7694.545807","296240.0136",0,"-",0,0.402760476902752,-0.539498512914512,31.5644914913139,1.31041296618212
"771","777",37.5262723,-77.45574546,"-",16.3125,"3353.650158","54706.4182",0.32,"-",0,-0.414438474968872,0.596132985299539,31.623172184039,2.67429122335461
"775","781",37.52588177,-77.45514813,"-",3.25,"1641.482162","5334.817025",0.97,"-",0,-0.8955499705778,2.90288446604683,29.2668447481827,2.79922088785973
