rep,b,h0,Eh,temp,num_survive
27,0.078727564,2.18E-07,0.168498912,21,0.874687876
27,0.078727564,2.18E-07,0.168498912,22,1.010675278
27,0.078727564,2.18E-07,0.168498912,23,1.131261728
27,0.078727564,2.18E-07,0.168498912,24,1.232668263
27,0.078727564,2.18E-07,0.168498912,25,1.315509624
27,0.078727564,2.18E-07,0.168498912,26,1.398450835
27,0.078727564,2.18E-07,0.168498912,27,1.525968966
27,0.078727564,2.18E-07,0.168498912,28,1.610762187
27,0.078727564,2.18E-07,0.168498912,29,1.646107333
27,0.078727564,2.18E-07,0.168498912,30,1.630947624
27,0.078727564,2.18E-07,0.168498912,31,1.570062859
27,0.078727564,2.18E-07,0.168498912,32,1.4704494
27,0.078727564,2.18E-07,0.168498912,33,1.328810248
27,0.078727564,2.18E-07,0.168498912,34,1.100892272
27,0.078727564,2.18E-07,0.168498912,35,0.680186952
27,0.078727564,2.18E-07,0.168498912,36,0.170417033
28,0.084511448,9.23E-08,0.195864778,20,2.246539649
28,0.084511448,9.23E-08,0.195864778,21,2.701084865
28,0.084511448,9.23E-08,0.195864778,22,3.132619202
28,0.084511448,9.23E-08,0.195864778,23,3.535465472
28,0.084511448,9.23E-08,0.195864778,24,3.973376093
28,0.084511448,9.23E-08,0.195864778,25,4.454250144
28,0.084511448,9.23E-08,0.195864778,26,4.820190288
28,0.084511448,9.23E-08,0.195864778,27,5.047108735
28,0.084511448,9.23E-08,0.195864778,28,5.131660517
28,0.084511448,9.23E-08,0.195864778,29,5.094160642
28,0.084511448,9.23E-08,0.195864778,30,5.199463087
28,0.084511448,9.23E-08,0.195864778,31,5.58127701
28,0.084511448,9.23E-08,0.195864778,32,5.845854202
28,0.084511448,9.23E-08,0.195864778,33,5.915363713
28,0.084511448,9.23E-08,0.195864778,34,5.544953457
28,0.084511448,9.23E-08,0.195864778,35,4.025319681
28,0.084511448,9.23E-08,0.195864778,36,1.006328448
29,0.084461627,1.78E-07,0.182316078,20,3.888251596
29,0.084461627,1.78E-07,0.182316078,21,4.699236357
29,0.084461627,1.78E-07,0.182316078,22,5.564100773
29,0.084461627,1.78E-07,0.182316078,23,6.499346852
29,0.084461627,1.78E-07,0.182316078,24,7.331228606
